,ID,CommentsTokenizedStemmed
1228,2668,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1229,3824,"['said', 'his', 'batteri', 'never', 'has', 'work', 'well', '.', 'want', 'a', 'new', 'phone', 'asap', '.']"
1230,236,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1231,829,"['he', 'claim', 'that', 'the', 'charger', 'never', 'realli', 'work', 'veri', 'well', '.', 'as', 'a', 'result', 'the', 'phone', 'was', 'alway', 'die', 'on', 'him', '.', 'he', 'could', 'not', 'wait', 'to', 'get', 'out', 'of', 'his', 'current', 'contract', '.']"
1232,1772,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1233,650,"['want', 'to', 'chang', 'address', '.']"
1234,263,"['want', 'to', 'know', 'when', 'we', 'will', 'unlimit', 'internet', 'minut', '.']"
1235,955,"['want', 'to', 'chang', 'rate', 'plan', 'to', 'get', 'famili', 'all', 'on', 'same', 'bill', '.', 'i', 'transfer', 'him', 'to', 'custom', 'care', '.']"
1236,3495,"['want', 'to', 'know', 'how', 'to', 'do', 'text', 'messag', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1237,2176,"['he', 'found', 'a', 'phone', 'and', 'want', 'to', 'know', 'what', 'to', 'do', 'with', 'it', '.', 'he', 'said', 'it', 'was', 'one', 'of', 'our', ',', 'but', 'that', 'the', 'batteri', 'was', 'dead', '.', 'ask', 'who', 'he', 'should', 'send', 'it', 'too', '.']"
1238,3158,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
1239,2294,"['ask', 'about', 'how', 'to', 'chang', 'his', 'ring', 'tone', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1240,982,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
1241,1788,"['the', 'handset', 'recept', 'was', 'wors', 'than', 'abysm', '.']"
1242,1141,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
1243,2804,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1244,1418,"['want', 'a', 'new', 'facepl', '.']"
1245,1591,"['he', 'ask', 'for', 'a', 'new', 'phone', 'number', '.', 'i', 'refer', 'him', 'to', 'custom', 'care', '.']"
1246,130,"['this', 'custom', 'was', 'veri', 'unhappi', '.', 'he', 'said', 'he', 'will', 'not', 'pay', 'until', 'we', 'get', 'him', 'a', 'new', 'phone', '.', 'furthermor', ',', 'he', 'see', 'no', 'reason', 'whi', 'he', 'should', 'pay', 'for', 'a', 'servic', 'that', 'did', 'not', 'work', '.']"
1247,1385,"['he', 'hate', 'the', 'phone', '.', 'claim', 'that', 'the', 'recept', 'is', 'horribl', 'in', 'mani', 'part', 'of', 'the', 'metropolitian', 'area', '.']"
1248,840,"['he', 'ask', 'for', 'a', 'new', 'phone', 'number', '.', 'i', 'refer', 'him', 'to', 'custom', 'care', '.']"
1249,3171,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1250,110,"['want', 'to', 'chang', 'address', '.']"
1251,78,"['he', 'ask', 'for', 'a', 'new', 'phone', 'number', '.', 'i', 'refer', 'him', 'to', 'custom', 'care', '.']"
1252,1927,"['want', 'a', 'new', 'facepl', '.']"
1253,3082,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
1254,2338,"['he', 'lost', 'his', 'phone', 'and', 'call', 'to', 'cancel', 'servic', '.', 'i', 'told', 'him', 'we', 'would', 'suspend', 'until', 'we', 'hear', 'back', 'from', 'him', '.', 'he', 'will', 'contact', 'us', 'soon', '.']"
1255,2191,"['want', 'a', 'new', 'facepl', '.']"
1256,2559,"['need', 'help', 'with', 'basic', 'phone', 'usag', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'ask', 'for', 'some', 'help', '.']"
1257,3728,"['he', 'expect', 'signific', 'better', 'technic', 'support', '.']"
1258,3607,"['lost', 'his', 'charger', 'and', 'want', 'to', 'know', 'where', 'he', 'can', 'anoth', 'asap', '.', 'i', 'suggest', 'local', 'store', '.']"
1259,2499,"['want', 'to', 'know', 'how', 'to', 'do', 'text', 'messag', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1260,818,"['he', 'realli', 'think', 'the', 'recept', 'is', 'inadequ', 'everywher', 'but', 'on', 'the', 'highway', '.', 'want', 'to', 'know', 'when', 'this', 'will', 'be', 'fix', '?']"
1261,1533,"['need', 'help', 'with', 'basic', 'phone', 'usag', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'ask', 'for', 'some', 'help', '.']"
1262,302,"['ask', 'about', 'how', 'to', 'chang', 'his', 'ring', 'tone', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1263,3196,"['cant', 'figur', 'out', 'how', 'to', 'check', 'his', 'vm', 'when', 'out', 'of', 'area', '.', 'i', 'refer', 'him', 'to', 'our', 'web', 'site', '.']"
1264,1849,"['ask', 'about', 'coverag', 'in', 'los', 'angel', 'and', 'new', 'york', '.', 'is', 'afraid', 'that', 'he', 'will', 'be', 'out', 'of', 'network', 'when', 'travel', '.']"
1265,3349,"['want', 'to', 'chang', 'address', '.']"
1266,3400,"['want', 'to', 'add', 'anoth', 'phone', '.', 'contact', 'provis', '.']"
1267,2282,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1268,3306,"['want', 'to', 'get', 'an', 'addit', 'line', 'work', 'by', 'the', 'end', 'of', 'the', 'week', '.', 'forward', 'him', 'on', 'to', 'custom', 'care', '.']"
1269,586,"['realli', 'want', 'the', 'new', 'phone', 'from', 'xvyx', 'which', 'has', 'the', 'pda', 'built', 'in', '.']"
1270,1578,"['he', 'charg', 'it', 'and', 'after', 'a', 'coupl', 'of', 'call', 'it', 'simpli', 'die', 'on', 'him', '.', 'he', 'replac', 'the', 'batteri', 'per', 'our', 'suggest', 'and', 'he', 'still', 'has', 'the', 'same', 'problem', '.']"
1271,2635,"['hope', 'to', 'get', 'an', 'additon', 'line', 'work', 'by', 'the', 'end', 'of', 'the', 'week', 'for', 'his', 'wife', '.']"
1272,957,"['want', 'to', 'chang', 'rate', 'plan', 'to', 'get', 'famili', 'all', 'on', 'same', 'bill', '.', 'i', 'transfer', 'him', 'to', 'custom', 'care', '.']"
1273,3412,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1274,1518,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
1275,3674,"['want', 'a', 'new', 'number', 'becaus', 'he', 'keep', 'on', 'get', 'call', 'for', 'a', 'mr.', 'napeleon', 'leroy', '.']"
1276,3384,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
1277,1144,"['he', 'lost', 'his', 'phone', 'and', 'call', 'to', 'cancel', 'servic', '.', 'i', 'told', 'him', 'we', 'would', 'suspend', 'until', 'we', 'hear', 'back', 'from', 'him', '.', 'he', 'will', 'contact', 'us', 'soon', '.']"
1278,1559,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
1279,2442,"['he', 'ask', 'for', 'a', 'new', 'phone', 'number', '.', 'i', 'refer', 'him', 'to', 'custom', 'care', '.']"
1280,2752,"['want', 'to', 'chang', 'rate', 'plan', 'to', 'get', 'famili', 'all', 'on', 'same', 'bill', '.', 'i', 'transfer', 'him', 'to', 'custom', 'care', '.']"
1281,3512,"['call', 'about', 'new', 'plan', '.', 'might', 'switch', 'soon', '.', 'want', 'more', 'minut', '.']"
1282,3401,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
1283,2351,"['he', 'lost', 'his', 'phone', 'and', 'call', 'to', 'cancel', 'servic', '.', 'i', 'told', 'him', 'we', 'would', 'suspend', 'until', 'we', 'hear', 'back', 'from', 'him', '.', 'he', 'will', 'contact', 'us', 'soon', '.']"
1284,481,"['call', 'about', 'new', 'plan', '.', 'might', 'switch', 'soon', '.', 'want', 'more', 'minut', '.']"
1285,40,"['said', 'his', 'batteri', 'never', 'has', 'work', 'well', '.', 'want', 'a', 'new', 'phone', 'asap', '.']"
1286,548,"['said', 'his', 'batteri', 'never', 'has', 'work', 'well', '.', 'want', 'a', 'new', 'phone', 'asap', '.']"
1287,14,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
1288,1120,"['he', 'expect', 'signific', 'better', 'technic', 'support', '.']"
1289,1705,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
1290,3206,"['want', 'to', 'know', 'how', 'to', 'do', 'text', 'messag', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1291,3650,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
1292,2604,"['said', 'his', 'batteri', 'never', 'has', 'work', 'well', '.', 'want', 'a', 'new', 'phone', 'asap', '.']"
1293,1773,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1294,2167,"['lost', 'the', 'direct', 'to', 'phone', 'and', 'want', 'anoth', 'manual', '.', 'i', 'refer', 'him', 'to', 'web', 'site', '.']"
1295,1408,"['handset', 'suck']"
1296,1005,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
1297,1994,"['want', 'to', 'chang', 'address', '.']"
1298,2119,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
1299,244,"['phone', 'suck']"
1300,508,"['need', 'help', 'with', 'basic', 'phone', 'usag', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'ask', 'for', 'some', 'help', '.']"
1301,2151,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1302,2013,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
1303,3450,"['want', 'to', 'know', 'how', 'to', 'do', 'text', 'messag', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1304,1406,"['he', 'found', 'a', 'better', 'rate', 'and', 'no', 'contract', '.', 'he', 'said', 'he', 'cold', 'not', 'wait', 'until', 'his', 'contract', 'expir', '.']"
1305,2262,"['realli', 'is', 'unhappi', 'with', 'the', 'websit', '.', 'claim', 'the', 'self', 'servic', 'stuff', 'doe', 'not', 'work', '.', 'in', 'addit', 'think', 'he', 'phone', 'doe', 'not', 'work', 'well', '.']"
1306,2473,"['want', 'inform', 'on', 'our', 'internet', 'servic', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1307,1132,"['he', 'lost', 'his', 'phone', 'and', 'call', 'to', 'cancel', 'servic', '.', 'i', 'told', 'him', 'we', 'would', 'suspend', 'until', 'we', 'hear', 'back', 'from', 'him', '.', 'he', 'will', 'contact', 'us', 'soon', '.']"
1308,3513,"['call', 'about', 'new', 'plan', '.', 'might', 'switch', 'soon', '.', 'want', 'more', 'minut', '.']"
1309,1230,"['want', 'to', 'add', 'anoth', 'phone', '.', 'contact', 'provis', '.']"
1310,3731,"['ask', 'about', 'how', 'to', 'chang', 'his', 'ring', 'tone', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1311,2162,"['want', 'to', 'know', 'his', 'usag', 'and', 'whether', 'he', 'was', 'roam', '.', 'also', 'want', 'to', 'know', 'the', 'rate', 'when', 'he', 'is', 'roam', '.', 'think', 'about', 'chang', 'rate', 'plan', 'as', 'well', '.']"
1312,3024,"['call', 'about', 'new', 'plan', '.', 'might', 'switch', 'soon', '.', 'want', 'more', 'minut', '.']"
1313,3438,"['he', 'ask', 'for', 'a', 'new', 'phone', 'number', '.', 'i', 'refer', 'him', 'to', 'custom', 'care', '.']"
1314,1743,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
1315,85,"['realli', 'want', 'the', 'new', 'phone', 'from', 'xvyx', 'which', 'has', 'the', 'pda', 'built', 'in', '.']"
1316,2280,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1317,1657,"['he', 'lost', 'his', 'phone', 'and', 'call', 'to', 'cancel', 'servic', '.', 'i', 'told', 'him', 'we', 'would', 'suspend', 'until', 'we', 'hear', 'back', 'from', 'him', '.', 'he', 'will', 'contact', 'us', 'soon', '.']"
1318,2718,"['want', 'inform', 'on', 'our', 'internet', 'servic', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1319,2702,"['want', 'to', 'know', 'how', 'to', 'do', 'text', 'messag', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1320,405,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
1321,2155,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1322,1940,"['want', 'to', 'add', 'anoth', 'phone', '.', 'contact', 'provis', '.']"
1323,2182,"['want', 'to', 'chang', 'rate', 'plan', 'to', 'get', 'famili', 'all', 'on', 'same', 'bill', '.', 'i', 'transfer', 'him', 'to', 'custom', 'care', '.']"
1324,1769,"['the', 'signal', 'on', 'my', 'handset', 'was', 'alway', 'weak', '.', 'even', 'when', 'i', 'replac', 'the', 'batteri', '.']"
1325,1576,"['said', 'his', 'batteri', 'never', 'has', 'work', 'well', '.', 'want', 'a', 'new', 'phone', 'asap', '.']"
1326,736,"['the', 'handset', 'realli', 'suck', '.', 'i', 'could', 'not', 'hear', 'anyth', 'near', 'my', 'hous', '.']"
1327,3039,"['realli', 'is', 'unhappi', 'with', 'the', 'websit', '.', 'claim', 'the', 'self', 'servic', 'stuff', 'doe', 'not', 'work', '.', 'in', 'addit', 'think', 'he', 'phone', 'doe', 'not', 'work', 'well', '.']"
1328,1128,"['cant', 'get', 'his', 'call', 'forward', 'to', 'work', '.', 'i', 'should', 'him', 'how', 'and', 'how', 'to', 'get', 'a', 'coupl', 'of', 'other', 'featur', 'to', 'work', '.', 'i', 'also', 'point', 'him', 'to', 'the', 'web', 'site', '.']"
1329,1428,"['want', 'to', 'add', 'anoth', 'phone', '.', 'contact', 'provis', '.']"
1330,2009,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
1331,1542,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
1332,404,"['want', 'to', 'add', 'anoth', 'phone', '.', 'contact', 'provis', '.']"
1333,3659,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1334,926,"['want', 'a', 'new', 'facepl', '.']"
1335,3811,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
1336,848,"['cant', 'figur', 'out', 'how', 'to', 'check', 'his', 'vm', 'when', 'out', 'of', 'area', '.', 'i', 'refer', 'him', 'to', 'our', 'web', 'site', '.']"
1337,3663,"['the', 'cleariti', 'of', 'the', 'call', 'was', 'bad', '.', 'way', 'too', 'much', 'static', 'on', 'the', 'handset', '.']"
1338,2253,"['want', 'to', 'chang', 'address', '.']"
1339,814,"['ask', 'about', 'how', 'to', 'chang', 'his', 'ring', 'tone', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1340,3801,"['need', 'help', 'with', 'basic', 'phone', 'usag', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'ask', 'for', 'some', 'help', '.']"
1341,861,"['handset', 'suck']"
1342,1323,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
1343,3169,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1344,2005,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
1345,3183,"['want', 'to', 'know', 'his', 'usag', 'and', 'whether', 'he', 'was', 'roam', '.', 'also', 'want', 'to', 'know', 'the', 'rate', 'when', 'he', 'is', 'roam', '.', 'think', 'about', 'chang', 'rate', 'plan', 'as', 'well', '.']"
1346,326,"['transfer', 'to', 'manag', 'asap']"
1347,1842,"['he', 'realli', 'think', 'the', 'recept', 'is', 'inadequ', 'everywher', 'but', 'on', 'the', 'highway', '.', 'want', 'to', 'know', 'when', 'this', 'will', 'be', 'fix', '?']"
1348,2011,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
1349,746,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1350,855,"['doe', 'not', 'like', 'the', 'way', 'the', 'phone', 'work', '.', 'it', 'is', 'to', 'difficult', 'compar', 'to', 'his', 'last', 'phone', '.']"
1351,260,"['i', 'expect', 'signific', 'better', 'servic', '.']"
1352,2008,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
1353,2921,"['i', 'suspect', 'that', 'the', 'handset', 'on', 'my', 'phone', 'was', 'defect', 'from', 'the', 'day', 'i', 'bought', 'it', '.']"
1354,3328,"['ask', 'how', 'to', 'disabl', 'call', 'wait', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1355,1573,"['said', 'his', 'batteri', 'never', 'has', 'work', 'well', '.', 'want', 'a', 'new', 'phone', 'asap', '.']"
1356,127,"['lost', 'his', 'charger', 'and', 'want', 'to', 'know', 'where', 'he', 'can', 'anoth', 'asap', '.', 'i', 'suggest', 'local', 'store', '.']"
1357,499,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1358,3580,"['ask', 'how', 'to', 'disabl', 'call', 'wait', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1359,1244,"['the', 'handset', 'realli', 'suck', '.', 'i', 'could', 'not', 'hear', 'anyth', 'near', 'my', 'hous', '.']"
1360,681,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
1361,2438,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1362,2239,"['want', 'to', 'chang', 'rate', 'plan', 'to', 'get', 'famili', 'all', 'on', 'same', 'bill', '.', 'i', 'transfer', 'him', 'to', 'custom', 'care', '.']"
1363,38,"['said', 'his', 'batteri', 'never', 'has', 'work', 'well', '.', 'want', 'a', 'new', 'phone', 'asap', '.']"
1364,1306,"['said', 'his', 'batteri', 'never', 'has', 'work', 'well', '.', 'want', 'a', 'new', 'phone', 'asap', '.']"
1365,1918,"['he', 'found', 'a', 'better', 'rate', 'and', 'no', 'contract', '.', 'he', 'said', 'he', 'cold', 'not', 'wait', 'until', 'his', 'contract', 'expir', '.']"
1366,858,"['he', 'complain', 'about', 'receiv', 'outbound', 'call', 'to', 'his', 'cell', 'from', 'our', 'market', 'peopl', '.', 'he', 'say', 'that', 'we', 'have', 'sold', 'his', 'person', 'inform', 'and', 'he', 'is', 'on', 'numer', 'list', '.', 'he', 'said', 'that', 'if', 'we', 'continu', 'to', 'do', 'this', 'he', 'would', 'get', 'rid', 'of', 'the', 'servic', '.']"
1367,1184,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1368,370,"['he', 'hate', 'the', 'phone', '.', 'claim', 'that', 'the', 'recept', 'is', 'horribl', 'in', 'mani', 'part', 'of', 'the', 'metropolitian', 'area', '.']"
1369,2645,"['hope', 'to', 'get', 'an', 'additon', 'line', 'work', 'by', 'the', 'end', 'of', 'the', 'week', 'for', 'his', 'wife', '.']"
1370,2616,"['hope', 'to', 'get', 'an', 'additon', 'line', 'work', 'by', 'the', 'end', 'of', 'the', 'week', 'for', 'his', 'wife', '.']"
1371,3051,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1372,243,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1373,220,"['the', 'handset', 'realli', 'suck', '.', 'i', 'could', 'not', 'hear', 'anyth', 'near', 'my', 'hous', '.']"
1374,2777,"['call', 'about', 'new', 'plan', '.', 'might', 'switch', 'soon', '.', 'want', 'more', 'minut', '.']"
